TIMESTAMP,SENSOR_ID,VALUE,UNIT,MESSAGE
2025-05-23T16:34:38.351106,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:34:38.351106', 'value': 26.59, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:34:38.353158,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:38.854496,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:34:38.351106', 'value': 26.59, 'unit': 'AQI'} (próba 2)"
2025-05-23T16:34:38.855494,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:39.357851,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:34:38.351106', 'value': 26.59, 'unit': 'AQI'} (próba 3)"
2025-05-23T16:34:39.358890,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:39.860763,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:39.861817,AQ001,26.59,AQI
2025-05-23T16:34:40.864734,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:34:40.864734', 'value': 16.06, 'unit': '°C'} (próba 1)"
2025-05-23T16:34:40.865703,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:41.368025,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:34:40.864734', 'value': 16.06, 'unit': '°C'} (próba 2)"
2025-05-23T16:34:41.368025,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:41.869332,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:34:40.864734', 'value': 16.06, 'unit': '°C'} (próba 3)"
2025-05-23T16:34:41.870289,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:42.372870,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:42.373867,T001,16.06,°C
2025-05-23T16:34:42.374829,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:34:42.374829', 'value': 62.11, 'unit': '%'} (próba 1)"
2025-05-23T16:34:42.376828,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:42.879459,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:34:42.374829', 'value': 62.11, 'unit': '%'} (próba 2)"
2025-05-23T16:34:42.880458,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:43.382387,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:34:42.374829', 'value': 62.11, 'unit': '%'} (próba 3)"
2025-05-23T16:34:43.382387,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:43.883325,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:43.884321,H001,62.11,%
2025-05-23T16:34:43.885366,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:34:43.885366', 'value': 55.43, 'unit': 'lx'} (próba 1)"
2025-05-23T16:34:43.887372,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:44.389060,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:34:43.885366', 'value': 55.43, 'unit': 'lx'} (próba 2)"
2025-05-23T16:34:44.389060,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:44.890694,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:34:43.885366', 'value': 55.43, 'unit': 'lx'} (próba 3)"
2025-05-23T16:34:44.890694,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:45.391469,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:45.392472,L001,55.43,lx
2025-05-23T16:34:45.393469,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:34:45.393469', 'value': 26.77, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:34:45.395468,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:45.897625,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:34:45.393469', 'value': 26.77, 'unit': 'AQI'} (próba 2)"
2025-05-23T16:34:45.898605,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:46.401556,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:34:45.393469', 'value': 26.77, 'unit': 'AQI'} (próba 3)"
2025-05-23T16:34:46.402516,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:46.904681,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:46.905680,AQ001,26.77,AQI
2025-05-23T16:34:47.909156,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:34:47.909156', 'value': 14.89, 'unit': '°C'} (próba 1)"
2025-05-23T16:34:47.909156,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:48.410497,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:34:47.909156', 'value': 14.89, 'unit': '°C'} (próba 2)"
2025-05-23T16:34:48.410497,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:48.911956,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:34:47.909156', 'value': 14.89, 'unit': '°C'} (próba 3)"
2025-05-23T16:34:48.912997,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:49.415581,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:49.415581,T001,14.89,°C
2025-05-23T16:34:49.416251,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:34:49.416251', 'value': 63.67, 'unit': '%'} (próba 1)"
2025-05-23T16:34:49.416251,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:49.917084,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:34:49.416251', 'value': 63.67, 'unit': '%'} (próba 2)"
2025-05-23T16:34:49.917084,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:50.418068,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:34:49.416251', 'value': 63.67, 'unit': '%'} (próba 3)"
2025-05-23T16:34:50.419055,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:50.921882,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:50.921882,H001,63.67,%
2025-05-23T16:34:50.921882,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:34:50.921882', 'value': 128.82, 'unit': 'lx'} (próba 1)"
2025-05-23T16:34:50.922793,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:51.423757,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:34:50.921882', 'value': 128.82, 'unit': 'lx'} (próba 2)"
2025-05-23T16:34:51.423757,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:51.925009,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:34:50.921882', 'value': 128.82, 'unit': 'lx'} (próba 3)"
2025-05-23T16:34:51.925009,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:52.426309,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:52.426309,L001,128.82,lx
2025-05-23T16:34:52.427309,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:34:52.427309', 'value': 35.32, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:34:52.427309,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:34:52.928316,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:34:52.427309', 'value': 35.32, 'unit': 'AQI'} (próba 2)"
2025-05-23T16:34:52.928316,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 2)
2025-05-23T16:34:53.430215,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:34:52.427309', 'value': 35.32, 'unit': 'AQI'} (próba 3)"
2025-05-23T16:34:53.431234,NETWORK,0,ERROR,ERROR,Błąd wysyłania/odbioru: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 3)
2025-05-23T16:34:53.934267,NETWORK,0,ERROR,ERROR,Wyczerpano limit prób wysyłki.
2025-05-23T16:34:53.935267,AQ001,35.32,AQI
----- KONIEC SESJI -----
2025-05-23T16:49:19.050249,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:19.051262,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:19.051262,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:49:19.051262', 'value': -0.05, 'unit': '°C'} (próba 1)"
2025-05-23T16:49:19.053235,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:19.053235,T001,-0.05,°C
2025-05-23T16:49:19.053235,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:49:19.053235', 'value': 60.23, 'unit': '%'} (próba 1)"
2025-05-23T16:49:19.054259,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:19.054259,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:19.555415,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:19.574563,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:19.575562,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:49:19.053235', 'value': 60.23, 'unit': '%'} (próba 2)"
2025-05-23T16:49:19.580518,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:19.581523,H001,60.23,%
2025-05-23T16:49:19.583520,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:49:19.583520', 'value': 69.86, 'unit': 'lx'} (próba 1)"
2025-05-23T16:49:19.584582,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:19.585525,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:20.087839,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:20.107035,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:20.108003,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:49:19.583520', 'value': 69.86, 'unit': 'lx'} (próba 2)"
2025-05-23T16:49:20.109976,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:20.110976,L001,69.86,lx
2025-05-23T16:49:20.112012,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:49:20.112012', 'value': 268.14, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:49:20.112012,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:20.112977,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:20.614413,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:20.614413,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:20.615410,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:49:20.112012', 'value': 268.14, 'unit': 'AQI'} (próba 2)"
2025-05-23T16:49:20.615410,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:20.616410,AQ001,268.14,AQI
2025-05-23T16:49:21.617610,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:49:21.617610', 'value': 1.23, 'unit': '°C'} (próba 1)"
2025-05-23T16:49:21.619613,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:21.620624,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:22.122834,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:22.123828,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:22.123828,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:49:21.617610', 'value': 1.23, 'unit': '°C'} (próba 2)"
2025-05-23T16:49:22.124828,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:22.125827,T001,1.23,°C
2025-05-23T16:49:22.125827,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:49:22.125827', 'value': 58.69, 'unit': '%'} (próba 1)"
2025-05-23T16:49:22.126829,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:22.126829,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:22.628349,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:22.651458,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:22.652457,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:49:22.125827', 'value': 58.69, 'unit': '%'} (próba 2)"
2025-05-23T16:49:22.657418,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:22.659416,H001,58.69,%
2025-05-23T16:49:22.660416,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:49:22.660416', 'value': 5.49, 'unit': 'lx'} (próba 1)"
2025-05-23T16:49:22.661415,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:22.663416,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:23.164829,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:23.191799,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:23.191799,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:49:22.660416', 'value': 5.49, 'unit': 'lx'} (próba 2)"
2025-05-23T16:49:23.193809,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:23.193809,L001,5.49,lx
2025-05-23T16:49:23.193809,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:49:23.193809', 'value': 275.15, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:49:23.194830,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:23.194830,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:23.696290,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:23.720287,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:23.721227,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:49:23.193809', 'value': 275.15, 'unit': 'AQI'} (próba 2)"
2025-05-23T16:49:23.723265,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:23.724223,AQ001,275.15,AQI
2025-05-23T16:49:24.726378,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:49:24.726378', 'value': 1.66, 'unit': '°C'} (próba 1)"
2025-05-23T16:49:24.728331,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:24.729330,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:25.231300,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:25.244845,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:25.245849,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'T001', 'timestamp': '2025-05-23T16:49:24.726378', 'value': 1.66, 'unit': '°C'} (próba 2)"
2025-05-23T16:49:25.250799,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:25.251861,T001,1.66,°C
2025-05-23T16:49:25.253856,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:49:25.252858', 'value': 58.94, 'unit': '%'} (próba 1)"
2025-05-23T16:49:25.254860,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:25.255842,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:25.758811,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:25.773916,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:25.773916,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'H001', 'timestamp': '2025-05-23T16:49:25.252858', 'value': 58.94, 'unit': '%'} (próba 2)"
2025-05-23T16:49:25.775813,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:25.775813,H001,58.94,%
2025-05-23T16:49:25.775813,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:49:25.775813', 'value': 32.78, 'unit': 'lx'} (próba 1)"
2025-05-23T16:49:25.776833,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:25.776833,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:26.277820,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:26.299047,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:26.301062,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'L001', 'timestamp': '2025-05-23T16:49:25.775813', 'value': 32.78, 'unit': 'lx'} (próba 2)"
2025-05-23T16:49:26.305004,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:26.307055,L001,32.78,lx
2025-05-23T16:49:26.308054,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:49:26.308054', 'value': 279.29, 'unit': 'AQI'} (próba 1)"
2025-05-23T16:49:26.310047,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T16:49:26.311046,NETWORK,0,ERROR,ERROR,Błąd: [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście (próba 1)
2025-05-23T16:49:26.813247,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T16:49:26.830438,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T16:49:26.831438,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu: {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T16:49:26.308054', 'value': 279.29, 'unit': 'AQI'} (próba 2)"
2025-05-23T16:49:26.835445,NETWORK,0,STATUS,INFO,Otrzymano potwierdzenie od serwera (ACK).
2025-05-23T16:49:26.836470,AQ001,279.29,AQI
----- KONIEC SESJI -----
2025-05-23T17:00:42.786425,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:42.786425,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:42.787455,SYSTEM,0.0,LOG,INFO,Połączenie już istnieje.
2025-05-23T17:00:42.787455,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:00:42.787455', 'value': 32.24, 'unit': '°C'}"
2025-05-23T17:00:42.788455,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:42.789426,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:42.790424,T001,32.24,°C
2025-05-23T17:00:42.790424,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:42.804516,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:42.804516,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:00:42.790424', 'value': 77.86, 'unit': '%'}"
2025-05-23T17:00:42.806426,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:42.806426,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:42.806426,H001,77.86,%
2025-05-23T17:00:42.807454,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:42.819741,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:42.819741,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:00:42.807454', 'value': 4559.28, 'unit': 'lx'}"
2025-05-23T17:00:42.821648,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:42.821648,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:42.821648,L001,4559.28,lx
